FBG1,FBG2,FBG3,Strain,Temperature,Delta_FBG1,Delta_FBG2,Delta_FBG3
0.435583315,0.817834216,0.120209055,3.8089366,3.041622421,-0.07639667274099993,0.3236093455499999,-0.3732656714
0.544489098,0.00575866,0.32458583,2.750860883,2.290351703,0.03250911025900005,-0.48846621045,-0.1688888964
0.366461535,0.396172692,0.695467207,5.289046925,4.404815827,-0.14551845274099995,-0.09805217845000003,0.20199248059999997
0.388558101,0.448693623,0.237544131,3.252031042,2.763833899,-0.12342188674099996,-0.045531247450000034,-0.2559305954
0.373251792,0.227269627,0.073195924,1.710565841,1.374541499,-0.13872819574099993,-0.26695524345,-0.42027880240000004
0.603448593,0.668212799,0.619490346,6.248199786,5.038672199,0.09146860525900002,0.17398792854999995,0.12601561959999996
0.463494044,0.37978578,0.86333365,6.329101406,4.954724933,-0.04848594374099996,-0.11443909045,0.36985892359999994
0.519081785,0.479181878,0.025642066,2.549092653,2.026679394,0.007101797259000064,-0.015042992450000015,-0.4678326604
0.341247828,0.380195619,0.398822781,3.900529807,3.107017397,-0.17073215974099998,-0.11402925145000004,-0.09465194539999999
0.580172369,0.533602547,0.607905093,5.690191563,4.765491598,0.06819238125900007,0.03937767654999996,0.11443036659999994
0.764883262,0.812985739,0.718123076,7.581393263,5.941565862,0.25290327425900005,0.31876086855,0.22464834960000002
0.955523696,0.018232583,0.195777986,3.066430984,2.22542835,0.443543708259,-0.47599228745,-0.29769674040000005
0.007562875,0.647474714,0.898030549,6.396383001,5.207023372,-0.504417112741,0.15324984355,0.4045558226
0.243482297,0.927034545,0.06026739,3.49761329,2.784300448,-0.26849769074099994,0.43280967455,-0.43320733640000003
0.934436027,0.351622687,0.101420828,3.407791795,2.745528996,0.422456039259,-0.14260218345000003,-0.3920538984
0.485871759,0.256776568,0.284872902,3.284410252,2.437841633,-0.02610822874099994,-0.23744830245000004,-0.20860182440000002
0.307289965,0.803025898,0.539161277,5.73887477,4.605605764,-0.20469002274099996,0.30880102755,0.04568655060000004
0.311307699,0.610333783,0.716150674,5.98124869,4.812203767,-0.20067228874099996,0.11610891254999994,0.22267594759999998
0.272624001,0.413549102,0.121886093,2.443713438,1.851419278,-0.23935598674099995,-0.08067576845000002,-0.37158863340000003
0.18114935,0.681117854,0.181438348,3.202614784,2.699567551,-0.33083063774099997,0.18689298355,-0.3120363784
0.525163384,0.709046262,0.106876923,3.779986119,2.966307464,0.013183396259000002,0.21482139154999996,-0.3865978034
0.56731222,0.256562784,0.962926875,6.759807897,5.306897001,0.05533223225900008,-0.23766208645000003,0.46945214859999995
0.483545647,0.80599255,0.550226542,6.105420806,4.868359851,-0.02843434074099993,0.31176767955,0.05675181559999998
0.043412533,0.633151376,0.951403342,6.659437324,5.485563074,-0.4685674547409999,0.13892650555000002,0.4579286156
0.60161182,0.819188859,0.884206463,7.993154443,6.652577459,0.08963183225900007,0.32496398855,0.39073173660000005
0.228079772,0.21204484,0.610980989,4.200680742,3.330144436,-0.283900215741,-0.28218003045,0.11750626259999997
0.41102847,0.839861303,0.900023123,7.964654515,6.415900277,-0.10095151774099997,0.34563643254999993,0.4065483966
0.353421379,0.236870559,0.780525515,5.256351237,4.105388335,-0.15855860874099997,-0.25735431145,0.2870507886
0.274806036,0.822614319,0.423738254,5.181984965,4.179474008,-0.23717395174099998,0.32838944855,-0.06973647240000003
0.667549899,0.095535314,0.623859325,4.532299662,3.6258636,0.155569911259,-0.39868955645000004,0.13038459859999996
0.451767679,0.586608463,0.168014208,3.444970013,2.668537014,-0.060212308740999976,0.09238359255,-0.3254605184
0.736873745,0.862797078,0.2167398,5.14273183,4.055325371,0.22489375725900007,0.36857220755000003,-0.27673492639999997
0.095714556,0.023638586,0.6419715,3.38123403,2.889744234,-0.41626543174099995,-0.47058628445,0.14849677360000002
0.607094036,0.546697413,0.231947096,3.920365153,3.300174553,0.09511404825900005,0.052472542549999945,-0.26152763040000004
0.390905996,0.594476335,0.496766859,4.982297336,4.083917739,-0.12107399174099998,0.10025146454999995,0.0032921325999999973
0.98778552,0.136439753,0.695144554,5.889832341,4.450085822,0.475805532259,-0.35778511745,0.20166982759999996
0.404318768,0.428199615,0.717597766,5.662492307,4.527740187,-0.10766121974099996,-0.06602525545000004,0.22412303960000002
0.692436151,0.991255994,0.128394289,4.776788608,4.06054137,0.18045616325900005,0.49703112354999995,-0.3650804374
0.104109649,0.724338817,0.578386917,5.06110032,4.298112808,-0.407870338741,0.23011394655,0.08491219059999999
0.274160667,0.079419369,0.08565825,1.15418417,0.768043062,-0.23781932074099993,-0.41480550145,-0.4078164764
0.894190875,0.191867325,0.323371562,4.026610193,3.025409087,0.3822108872590001,-0.30235754545000004,-0.1701031644
0.226656402,0.354996306,0.069423843,1.590670451,1.498762962,-0.2853235857409999,-0.13922856445000004,-0.4240508834
0.519059791,0.067612564,0.800356508,5.192766794,4.202676218,0.007079803259000039,-0.42661230645000003,0.3068817816
0.233712082,0.540011915,0.880079088,6.43523056,5.001301478,-0.27826790574099997,0.04578704454999999,0.3866043616
0.650877369,0.532957787,0.324333753,4.661130641,3.589833135,0.13889738125900009,0.03873291654999994,-0.1691409734
0.333001913,0.669486955,0.994139361,7.606659317,6.164082579,-0.17897807474099997,0.17526208454999997,0.5006646346
0.66183919,0.557783417,0.73065051,6.688580081,5.394780568,0.14985920225900007,0.06355854654999998,0.23717578360000002
0.465205612,0.060142343,0.562296816,3.936448046,3.166637297,-0.04677437574099996,-0.43408252745000003,0.06882208960000002
0.957625285,0.175302942,0.690004891,5.678127202,4.692971978,0.44564529725900004,-0.31892192845,0.19653016459999995
0.200933689,0.535827684,0.09667645,2.569553401,1.947681492,-0.311046298741,0.041602813550000006,-0.3967982764
0.450370936,0.756163329,0.347571524,4.928629131,3.76545061,-0.061609051740999954,0.26193845855000003,-0.1459032024
0.664911724,0.795449961,0.927177819,8.402889293,6.655398491,0.15293173625900003,0.30122509054999996,0.43370309259999995
0.234642082,0.399315916,0.152416013,2.821935748,2.060080148,-0.2773379057409999,-0.09490895445000003,-0.34105871340000005
0.992483502,0.927000968,0.53995713,7.257344266,6.105401647,0.48050351425900006,0.43277609754999996,0.0464824036
0.842033294,0.520957977,0.623585688,6.537338626,5.130842547,0.3300533062590001,0.026733106549999996,0.13011096160000002
0.089124432,0.75527042,0.127713484,3.053882792,2.575650716,-0.422855555741,0.26104554955,-0.3657612424
0.82606763,0.782028088,0.708744698,7.570675903,6.06711442,0.3140876422590001,0.28780321755,0.21526997159999994
0.036160381,0.303128356,0.26311257,2.292717454,1.808899866,-0.47581960674099993,-0.19109651445000003,-0.23036215640000002
0.360136407,0.087642747,0.936957823,5.625566537,4.494136741,-0.15184358074099996,-0.40658212345,0.44348309659999996
0.553802241,0.305524311,0.396981517,3.952101706,3.349347159,0.04182225325900002,-0.18870055945000003,-0.0964932094
0.447202541,0.600594333,0.515679428,5.307536093,4.140751554,-0.06477744674099994,0.10636946254999996,0.022204701599999987
0.919391973,0.496963483,0.992158015,8.1387471,6.751606605,0.407411985259,0.0027386125499999636,0.4986832886
0.851424958,0.208510514,0.930595215,7.056415449,5.488591766,0.339444970259,-0.28571435645,0.43712048859999997
0.116366398,0.817449708,0.380623293,4.546578948,3.873210253,-0.39561358974099997,0.32322483755000003,-0.11285143340000003
0.87797432,0.86805669,0.8059254,8.276738778,6.570123305,0.365994332259,0.37383181954999994,0.3124506736
0.790030436,0.304679139,0.080919283,2.853693419,2.329011055,0.27805044825900005,-0.18954573145000003,-0.4125554434
0.402980179,0.173524515,0.694951089,4.927004269,3.744408898,-0.10899980874099996,-0.32070035545000003,0.20147636260000001
0.346099727,0.975610201,0.640972077,6.770356934,5.380536682,-0.16588026074099993,0.48138533054999993,0.14749735060000002
0.822480564,0.132524673,0.862014482,6.388452919,5.034943861,0.31050057625900007,-0.36170019745000004,0.36853975559999996
0.922757191,0.487061919,0.606252938,6.264869199,5.127749513,0.410777203259,-0.00716295145000001,0.11277821160000001
0.764809801,0.174838627,0.502566076,4.642758051,3.510081431,0.252829813259,-0.31938624345,0.00909134960000002
0.398663028,0.146373992,0.367534422,3.142670917,2.284165615,-0.11331695974099998,-0.34785087845,-0.12594030439999998
0.068172309,0.025811907,0.135166289,1.074472669,0.698268912,-0.44380767874099997,-0.46841296345,-0.3583084374
0.963115112,0.549529536,0.965822161,8.386373242,6.673041619,0.45113512425900004,0.055304665549999965,0.47234743459999995
0.432497878,0.311816133,0.506141863,4.398018951,3.507686564,-0.07948210974099995,-0.18240873745000002,0.012667136599999962
0.439511689,0.105664684,0.640826315,4.409955757,3.58169396,-0.07246829874099997,-0.38856018645,0.14735158859999997
0.216038183,0.619587955,0.650201092,5.67143287,4.467890012,-0.29594180474099996,0.12536308454999995,0.15672636559999997
0.152024853,0.061349627,0.780761586,4.320023279,3.690008023,-0.35995513474099994,-0.43287524345,0.2872868596
0.459800424,0.058163796,0.994866317,6.142924351,4.836998868,-0.05217956374099997,-0.43606107445000003,0.5013915905999999
0.057780561,0.695035229,0.983678925,7.099591705,5.724331964,-0.45419942674099995,0.20081035855,0.4902041986
0.239180104,0.142249369,0.121384939,1.505614194,1.0387766,-0.27279988374099995,-0.35197550145,-0.3720897874
0.303275148,0.101045811,0.692161342,4.379669685,3.449906664,-0.20870483974099996,-0.39317905945000003,0.1986866156
0.062291798,0.509422128,0.996696854,6.66155829,5.320141738,-0.44968818974099994,0.015197257549999954,0.5032221276
0.81397027,0.615219438,0.306253621,4.993244053,4.080048963,0.30199028225900004,0.12099456754999999,-0.18722110540000003
0.623895836,0.527041464,0.426083384,4.980804302,4.004029312,0.11191584825900003,0.03281659354999994,-0.0673913424
0.130710377,0.886604215,0.449784649,5.327968449,4.093777786,-0.38126961074099996,0.39237934454999995,-0.04369007740000003
0.194622512,0.367759351,0.414129753,3.661716807,2.885076594,-0.31735747574099993,-0.12646551945,-0.07934497340000002
0.827537896,0.733614381,0.769304894,7.78935886,6.219715486,0.3155579082590001,0.23938951054999996,0.2758301676
0.011031264,0.416153998,0.481344152,3.631691329,3.135111635,-0.500948723741,-0.07807087245,-0.012130574399999983
0.019192277,0.259813209,0.760289823,4.530349213,3.808231126,-0.492787710741,-0.23441166145000003,0.2668150966
0.137109706,0.535310131,0.215201872,3.051689222,2.480832041,-0.37487028174099996,0.04108526055,-0.27827285440000005
0.012120775,0.241201458,0.975873755,5.714819376,4.530688425,-0.499859212741,-0.25302341245000004,0.48239902859999995
0.801537112,0.959576644,0.487854044,7.068341444,5.591494655,0.28955712425900004,0.46535177354999996,-0.005620682400000021
0.109736199,0.547959489,0.454377335,4.074839474,3.476962849,-0.402243788741,0.05373461855,-0.039097391400000014
0.844357083,0.098082581,0.488241137,4.401212727,3.331428884,0.33237709525900005,-0.39614228945,-0.005233589400000016
0.150048665,0.324675927,0.737357077,4.796962081,3.951247191,-0.36193132274099993,-0.16954894345000004,0.24388235059999996
0.476018129,0.375888285,0.394476279,4.012835396,3.154396146,-0.03596185874099994,-0.11833658545000003,-0.09899844740000002
0.459446768,0.785016544,0.892084689,7.834023664,6.25796558,-0.05253321974099995,0.29079167354999996,0.39860996260000003
0.955334687,0.786903386,0.315406896,5.801764473,4.784910296,0.44335469925900006,0.29267851554999996,-0.17806783040000002
0.688134706,0.437603124,0.254670622,4.026479874,3.085194929,0.1761547182590001,-0.05662174645000001,-0.2388041044
0.840871579,0.038426349,0.901761992,6.286781856,4.725390773,0.328891591259,-0.45579852145,0.40828726559999995
0.461477465,0.637201477,0.659353922,6.163734674,4.881413503,-0.05050252274099998,0.14297660654999994,0.16587919559999997
0.895117741,0.636669682,0.613933585,6.655143313,5.481432529,0.383137753259,0.14244481154999994,0.12045885859999994
0.066652041,0.518408022,0.150169001,2.447894096,2.050437109,-0.44532794674099996,0.024183151550000004,-0.34330572540000004
0.737433769,0.512221921,0.680227779,6.113558599,5.150435197,0.22545378125900006,0.01799705054999995,0.18675305259999997
0.041672901,0.084792016,0.716323388,3.900649174,3.111783613,-0.47030708674099997,-0.40943285445,0.22284866159999994
0.072084336,0.071256728,0.012108475,0.255433907,0.206799151,-0.439895651741,-0.42296814245000003,-0.4813662514
0.956501398,0.737508359,0.353251409,6.012384369,4.743058062,0.44452141025900005,0.24328348854999998,-0.1402233174
0.296535581,0.34970323,0.774653531,5.593189243,4.33424739,-0.21544440674099996,-0.14452164045000004,0.2811788046
0.661370611,0.185195568,0.174109335,2.795541701,2.369891851,0.1493906232590001,-0.30902930245000004,-0.3193653914
0.09839565,0.66030272,0.764372662,6.151663392,4.912891644,-0.41358433774099995,0.16607784955,0.2708979356
0.265046428,0.020944961,0.082171667,0.908894425,0.720553885,-0.24693355974099995,-0.47327990945000004,-0.4113030594
0.967860035,0.295444777,0.769223148,6.842906461,5.206156063,0.455880047259,-0.19878009345000003,0.2757484216
0.624663569,0.38193964,0.205687262,3.516801524,2.705299081,0.11268358125900002,-0.11228523045,-0.2877874644
0.121386418,0.615012968,0.774633781,5.937325115,4.794196978,-0.39059356974099996,0.12078809755000003,0.2811590546
0.643904254,0.530302133,0.041951223,3.202033039,2.571099985,0.131924266259,0.03607726254999993,-0.4515235034
0.968488778,0.798714192,0.292822037,5.686600962,4.639448409,0.45650879025900004,0.30448932155,-0.20065268940000003
0.979970329,0.60188159,0.582422658,6.595247303,5.231186927,0.4679903412590001,0.10765671954999995,0.08894793160000003
0.748073179,0.811769788,0.656478607,7.152989787,5.966492737,0.23609319125900008,0.31754491754999997,0.16300388060000004
0.128095746,0.338267506,0.92808364,5.858514442,4.755077779,-0.38388424174099994,-0.15595736445000002,0.4346089136
0.224615612,0.372167024,0.432076883,3.620460946,3.072532477,-0.28736437574099993,-0.12205784645000001,-0.061397843399999985
0.43940499,0.612939582,0.943075838,7.555316222,5.902937141,-0.07257499774099996,0.11871471154999996,0.44960111160000005
0.240692712,0.121501376,0.19747049,1.807356562,1.490986031,-0.271287275741,-0.37272349445,-0.2960042364
0.8869249,0.645810813,0.285906789,5.176066681,4.119652538,0.37494491225900006,0.15158594254999996,-0.2075679374
0.815946939,0.861369996,0.846514339,8.391540424,6.574437825,0.3039669512590001,0.36714512554999995,0.35303961259999994
0.918926534,0.25224102,0.755041929,6.187725441,5.230687577,0.40694654625900006,-0.24198385045000004,0.2615672026
0.460539497,0.841998553,0.728490677,7.116533775,5.838832783,-0.05144049074099993,0.34777368255,0.23501595060000002
0.776447446,0.656161838,0.177428769,4.217298756,3.47507131,0.2644674582590001,0.16193696755000003,-0.3160459574
0.545026919,0.98466974,0.937388066,8.724139984,6.918540019,0.033046931259000045,0.49044486954999994,0.4439133396
0.043173736,0.164814816,0.131728773,1.102604282,1.038468898,-0.46880625174099994,-0.32941005445000004,-0.36174595340000004
0.72597991,0.81778533,0.213511366,5.171600241,3.996148425,0.213999922259,0.32356045954999996,-0.2799633604
0.505852693,0.840703028,0.732801545,7.288958466,5.827309683,-0.006127294740999933,0.34647815754999994,0.23932681860000005
0.542237205,0.59034769,0.508360547,5.407895596,4.341824962,0.030257217259000102,0.09612281954999996,0.014885820599999988
0.297548451,0.565021993,0.688885302,5.860960059,4.665042966,-0.21443153674099996,0.07079712254999998,0.19541057559999997
0.873322916,0.636291354,0.761121537,7.376495981,6.089929477,0.36134292825900005,0.14206648355,0.26764681059999995
0.160071635,0.461557474,0.00933162,1.80582173,1.488137938,-0.35190835274099996,-0.03266739645,-0.4841431064
0.246678865,0.726461715,0.991809951,7.651773675,6.04844684,-0.26530112274099993,0.23223684455,0.4983352246
0.0991781,0.401494316,0.800070969,5.429595998,4.489043099,-0.41280188774099996,-0.09273055445,0.30659624259999996
0.204035635,0.555084949,0.733071296,5.865917947,4.790112466,-0.30794435274099996,0.06086007855000003,0.23959656959999998
0.61598545,0.188024735,0.355384569,3.646217158,3.13078396,0.10400546225900009,-0.30620013545,-0.13809015740000002
0.783791784,0.554226514,0.005229614,3.285283545,2.469823013,0.2718117962590001,0.06000164354999998,-0.4882451124
0.76099076,0.035311355,0.745733783,5.191095755,4.23698786,0.24901077225900003,-0.45891351545000003,0.25225905660000003
0.20248056,0.95807348,0.367940751,5.022880688,3.962457675,-0.3094994277409999,0.46384860955,-0.1255339754
0.326931616,0.14888805,0.305604215,2.616277568,2.140349328,-0.18504837174099997,-0.34533682045,-0.1878705114
0.876650762,0.996334338,0.368309531,6.593189427,5.224230079,0.3646707742590001,0.50210946755,-0.12516519539999998
0.448610631,0.722070938,0.88619578,7.381392606,6.215220993,-0.06336935674099997,0.22784606754999998,0.3927210536
0.593044334,0.391525698,0.412621841,4.664942635,3.441406613,0.08106434625900005,-0.10269917245000004,-0.08085288540000002
0.695618146,0.003218264,0.619589337,4.650477177,3.360911925,0.1836381582590001,-0.49100660645,0.12611461059999995
0.35549301,0.794197331,0.09299064,3.618743046,2.843569029,-0.15648697774099996,0.29997246055,-0.4004840864
0.588202267,0.48097289,0.642325526,5.838154519,4.456488952,0.07622227925900005,-0.013251980450000034,0.14885079960000003
0.064853594,0.579983787,0.561484588,4.655860594,3.868288158,-0.44712639374099994,0.08575891654999995,0.0680098616
0.560660094,0.603487667,0.676467937,6.218931029,4.849072752,0.0486801062590001,0.10926279654999999,0.18299321059999996
0.804989,0.26982072,0.82504941,6.552435262,5.185078699,0.293009012259,-0.22440415045,0.3315746836
0.498255682,0.077058279,0.058550929,1.546216102,0.966451756,-0.013724305740999976,-0.41716659145,-0.4349237974
0.334238319,0.784896977,0.707680935,6.437396185,5.262293879,-0.17774166874099995,0.29067210655000003,0.21420620859999995
0.788614965,0.517269056,0.440198998,5.36344973,4.401228896,0.276634977259,0.02304418554999993,-0.0532757284
0.147452527,0.328192754,0.434019366,3.43405424,2.813802928,-0.36452746074099995,-0.16603211645000004,-0.05945536039999999
0.08860043,0.220611953,0.598225294,3.639382432,2.990982342,-0.42337955774099995,-0.27361291745000005,0.10475056760000001
0.735663114,0.998347511,0.933113331,9.045896918,7.328696426,0.223683126259,0.5041226405499999,0.43963860460000004
0.6425652,0.421248053,0.636177365,5.688400829,4.563479079,0.130585212259,-0.07297681745000001,0.1427026386
0.785651618,0.118336191,0.40990489,4.164605023,3.161200498,0.2736716302590001,-0.37588867945000004,-0.08356983639999999
0.839802286,0.383832952,0.571872271,5.746120096,4.370089057,0.327822298259,-0.11039191845000002,0.07839754460000004
0.587769361,0.184476253,0.362235442,3.406596532,2.851043168,0.07578937325900004,-0.30974861745000004,-0.1312392844
0.334511289,0.026196709,0.024191764,0.917175151,0.393586597,-0.17746869874099996,-0.46802816145000004,-0.4692829624
0.831697044,0.27307081,0.518078766,4.91826995,3.9395492,0.31971705625900004,-0.22115406045000002,0.024604039600000016
0.298725574,0.940679245,0.259296759,4.824241782,3.788146124,-0.21325441374099996,0.44645437455,-0.23417796740000002
0.429656813,0.87273025,0.841933567,7.640059746,6.257377795,-0.08232317474099993,0.37850537955,0.3484588406
0.186101418,0.80264331,0.458186887,5.06170358,4.120771033,-0.32587856974099993,0.30841843955,-0.03528783940000002
0.482968872,0.133479972,0.080601514,1.901964895,1.240002989,-0.02901111574099996,-0.36074489845,-0.4128732124
0.727939307,0.496461152,0.436850703,5.000799227,3.981965339,0.21595931925900003,0.0022362815499999966,-0.0566240234
0.729508229,0.765512899,0.158908168,4.410384174,3.663545262,0.21752824125900005,0.27128802854999995,-0.33456655840000005
0.610225149,0.135354082,0.751375086,5.325028043,4.25131654,0.09824516125900007,-0.35887078845000003,0.2579003596
0.656955156,0.956614621,0.068958016,4.632382143,3.594888942,0.14497516825900003,0.46238975055000003,-0.4245167104
0.057054721,0.282187075,0.261705684,2.117264478,1.789789124,-0.454925266741,-0.21203779545,-0.2317690424
0.246978799,0.906254581,0.2495462,4.177236779,3.703906249,-0.265001188741,0.41202971055,-0.2439285264
0.271949726,0.759398262,0.449739842,5.025677566,4.053610358,-0.24003026174099995,0.26517339155,-0.04373488440000001
0.776710557,0.065366158,0.487571194,4.242549635,3.26995688,0.26473056925900007,-0.42885871245,-0.005903532400000022
0.0336136,0.062653203,0.906437453,4.907400252,4.049796881,-0.47836638774099993,-0.43157166745000003,0.4129627266
0.139245371,0.532420682,0.411095603,3.884914666,3.041933909,-0.37273461674099995,0.038195811550000014,-0.08237912340000003
0.347343326,0.899833346,0.021823397,3.462161013,2.672707668,-0.16463666174099995,0.40560847554999996,-0.4716513294
0.663789686,0.963394434,0.560168183,7.133993666,5.723202315,0.15180969825900004,0.46916956355,0.06669345660000003
0.936822462,0.052257879,0.418793319,3.937410987,3.143187361,0.424842474259,-0.44196699145,-0.07468140740000001
0.260157791,0.730820965,0.98129709,7.580411852,6.110653708,-0.2518221967409999,0.23659609455000002,0.4878223636
0.256530062,0.654174601,0.198097633,3.485114482,2.734506491,-0.25544992574099995,0.15994973055,-0.2953770934
0.565330255,0.463932487,0.97200533,7.427406489,5.869867903,0.05335026725900005,-0.030292383450000016,0.4785306036
0.608527273,0.349506372,0.114095785,2.785071917,2.40279379,0.09654728525900003,-0.14471849845,-0.3793789414
0.151246829,0.22531693,0.250966661,2.236721855,1.874242059,-0.360733158741,-0.26890794045,-0.24250806540000003
0.850616058,0.561222788,0.523390911,5.753022302,4.858767054,0.338636070259,0.06699791755000001,0.029916184600000006
0.114768872,0.860139693,0.722814303,6.358203499,5.072137048,-0.397211115741,0.36591482255,0.22933957660000004
0.067668362,0.707835097,0.543538217,5.021883973,3.930127782,-0.44431162574099997,0.21361022655,0.05006349060000004
0.081725346,0.458300642,0.484696287,3.863604648,2.923216905,-0.4302546417409999,-0.03592422845000004,-0.008778439400000004
0.16577454,0.945698147,0.849975371,7.424418801,5.931870582,-0.3462054477409999,0.45147327654999997,0.35650064459999997
0.669022337,0.462295561,0.411765542,4.828446316,3.902004893,0.15704234925900007,-0.03192930945,-0.08170918440000002
0.650973467,0.545431869,0.062273106,3.215353152,2.640826949,0.13899347925900007,0.05120699854999994,-0.4312016204
0.512502649,0.806403617,0.459239878,5.757461914,4.5995712,0.0005226612590000235,0.31217874654999994,-0.03423484840000002
0.051956578,0.786278199,0.201363782,3.373293407,2.846855465,-0.460023409741,0.29205332854999994,-0.2921109444
0.258620835,0.164706353,0.330215065,2.641774926,2.051668841,-0.25335915274099996,-0.32951851745000005,-0.16325966140000003
0.756751506,0.51938586,0.204881274,4.157088578,3.273592892,0.244771518259,0.025160989549999957,-0.2885934524
0.877830078,0.879581855,0.870578425,8.762995142,7.074601283,0.36585009025900006,0.38535698454999995,0.37710369860000004
0.238796211,0.451239344,0.984989656,6.697605609,5.264662623,-0.2731837767409999,-0.04298552645000003,0.4915149296
0.772012476,0.027167421,0.065204591,1.973971813,1.516720401,0.26003248825900005,-0.46705744945,-0.42827013540000003
0.463931377,0.909220206,0.538701798,6.42049334,5.216998259,-0.048048610740999975,0.41499533554999996,0.045227071599999946
0.497812508,0.1054737,0.656780105,4.390952512,3.596013402,-0.014167479740999966,-0.38875117045,0.16330537859999994
0.822103161,0.380420008,0.775611851,6.779433005,5.356722225,0.3101231732590001,-0.11380486245000004,0.28213712459999996
0.964476654,0.203766459,0.523329631,5.123275367,4.330915098,0.4524966662590001,-0.29045841145,0.029854904599999954
0.287137958,0.792854419,0.577593366,5.883354996,4.712782169,-0.22484202974099993,0.29862954854999996,0.08411863959999999
0.634582418,0.79791416,0.395970473,5.76248437,4.569871621,0.12260243025900008,0.30368928955,-0.09750425340000002
0.915090068,0.533028867,0.157954823,4.081873483,3.263220854,0.4031100802590001,0.03880399654999994,-0.33551990340000004
0.695899118,0.79326135,0.316761677,5.284446573,4.312173878,0.18391913025900009,0.29903647954999996,-0.1767130494
0.857179257,0.906143255,0.276904487,5.788455846,4.704772134,0.345199269259,0.41191838455,-0.21657023940000003
0.983521473,0.140711528,0.202015668,3.320880519,2.654607937,0.4715414852590001,-0.35351334245,-0.29145905839999997
0.184224839,0.89398971,0.654292552,6.495375228,5.026512211,-0.327755148741,0.39976483955000003,0.16081782560000002
0.152104283,0.440323418,0.615298025,4.615991738,3.810793248,-0.35987570474099995,-0.05390145245,0.12182329859999996
0.083464085,0.882416368,0.803603535,6.776640274,5.691870784,-0.42851590274099993,0.38819149755,0.3101288086
0.505206774,0.967126615,0.417760979,6.021037192,4.891534192,-0.006773213740999928,0.47290174454999995,-0.07571374740000003
0.984110319,0.667919999,0.634671273,7.025122048,5.780849287,0.47213033125900006,0.17369512854999997,0.14119654660000003
0.165954895,0.881927758,0.427489688,5.075573434,4.140009293,-0.34602509274099996,0.38770288755,-0.06598503840000003
0.162233406,0.01260752,0.559755684,3.192813116,2.588881667,-0.34974658174099993,-0.48161735045000004,0.06628095759999997
0.527399622,0.719353622,0.890258053,7.630864336,6.178442485,0.015419634259000059,0.22512875154999995,0.39678332660000004
0.079406585,0.73149649,0.187411944,3.281023675,2.602407806,-0.432573402741,0.23727161955000003,-0.3060627824
0.858177053,0.819063514,0.540793755,6.824580212,5.529951485,0.34619706525900007,0.32483864355,0.047319028600000035
0.710242799,0.314350113,0.471167899,4.567928401,3.63674141,0.19826281125900003,-0.17987475745000003,-0.022306827400000007
0.821636898,0.459265197,0.357798265,4.842220035,3.748523373,0.309656910259,-0.034959673450000006,-0.1356764614
0.494212447,0.828249252,0.335208047,5.324706196,4.171706822,-0.017767540740999954,0.33402438154999997,-0.1582666794
0.173761593,0.71201402,0.825978213,6.615296474,5.374314719,-0.33821839474099996,0.21778914955,0.33250348659999995
0.100637479,0.239874113,0.14197199,1.653283656,1.199606212,-0.411342508741,-0.25435075745,-0.3515027364
0.347941412,0.450350979,0.748826337,5.86033972,4.74849349,-0.16403857574099995,-0.043873891450000035,0.2553516106
0.651147585,0.620928567,0.352374947,4.800022556,3.99574321,0.13916759725900008,0.12670369654999997,-0.1410997794
0.841447553,0.471287167,0.979104938,8.162532764,6.286336157,0.329467565259,-0.022937703450000013,0.4856302116
0.634142138,0.126264742,0.676177562,5.048199191,3.81782683,0.12216215025900001,-0.36796012845000003,0.1827028356
0.325104015,0.686327197,0.069641148,3.220581052,2.46754815,-0.18687597274099993,0.19210232654999998,-0.4238335784
0.174881437,0.855737259,0.227179557,3.979569137,3.26578916,-0.3370985507409999,0.36151238854999995,-0.2662951694
0.837041125,0.279276088,0.64288191,5.908126258,4.536593595,0.3250611372590001,-0.21494878245000004,0.14940718359999994
0.694150574,0.512654753,0.305310677,4.530334339,3.507793784,0.18217058625900007,0.018429882549999943,-0.18816404940000003
0.212644376,0.033189355,0.303946401,2.099892831,1.41697987,-0.299335611741,-0.46103551545000004,-0.18952832540000003
0.653162791,0.938304818,0.871204482,8.500664893,6.771489467,0.141182803259,0.44407994754999996,0.3777297556
0.766064777,0.788447343,0.664984903,7.197543238,5.749593226,0.254084789259,0.29422247254999995,0.1715101766
0.260286858,0.907195031,0.670732312,6.715873533,5.404713213,-0.25169312974099994,0.41297016054999997,0.17725758560000004
0.560440631,0.110989469,0.447055544,3.703163376,2.836536827,0.048460643259000014,-0.38323540145,-0.04641918239999998
0.460358271,0.86456361,0.54664822,6.050941502,5.206406779,-0.05162171674099997,0.37033873955,0.05317349360000001
0.380400549,0.976800329,0.110720593,4.133086404,3.264319963,-0.13157943874099998,0.48257545855,-0.3827541334
0.422548428,0.042024675,0.739904121,4.652106911,3.829617563,-0.08943155974099998,-0.45220019545,0.24642939460000002
0.918076552,0.28003733,0.858341677,6.998973375,5.488142962,0.4060965642590001,-0.21418754045000005,0.36486695059999996
0.29221823,0.910770162,0.753961904,7.080897615,5.817058851,-0.21976175774099993,0.41654529155000003,0.26048717759999995
0.804906777,0.018006556,0.962810357,6.599782085,5.111598131,0.29292678925900006,-0.47621831445,0.46933563059999994
0.726670992,0.304751095,0.829394665,6.319458408,5.28341844,0.214691004259,-0.18947377545,0.3359199386
